dkey,title,authors,source,type,keywords,url
b0225c7958919921a919322e4aefed05,"Wpływ alternatywnego nauczania na rozwój uczniów, nauczycieli, środowiska szkolnego","Ziółkowski, Przemysław","Ziółkowski, P. (2022). Wpływ alternatywnego nauczania na rozwój uczniów, nauczycieli, środowiska szkolnego. ZESZYTY NAUKOWE WSG, seria: Edukacja – Rodzina – Społeczeństwo, 7(49).",article,"['pedagogika alternatywna', 'neurodydaktyka']",https://depot.ceon.pl/handle/123456789/21344
22669c0577de34480a7952efd6aad6ef,Główne czynniki ewolucji systemu politycznego Inguszetii w latach 1992-2020. Zarys problemu,"Czachor, Rafał","R. Czachor, Główne czynniki ewolucji systemu politycznego Inguszetii w latach 1992-2020, [w:] A. Wierzbicki (red.), Między tradycją a modernizacją. Teoria i praktyka badań politologicznych państw eurazjatyckich. Księga jubileuszowa dedykowana prof. Tadeuszowi Bodio, Warszawa 2021, s. 187-206.",bookPart,"['system polityczny', 'Kaukaz Północny', 'Inguszetia', 'konflikt etnopolityczny']",https://depot.ceon.pl/handle/123456789/21316
93feb09688be395117ef3b695834723b,"Miłość, modlitwa, mazurki w sztuce pisania listów Stanisława Grabowskiego z Gutanowa","Studnicka-Mariańczyk, Karolina","Studnicka-Mariańczyk K., Miłość, modlitwa, mazurki w sztuce pisania listów Stanisława Grabowskiego z Gutanowa, [w:] Życie prywatne Polaków w XIX wieku. „Prywatne światy zamknięte w listach”. Tom 7, Kita J., Korybut-Marciniak M. (red.), Wydawnictwo Uniwersytetu Łódzkiego, Instytut Historii i Stosunków Międzynarodowych UWM, Łódź-Olsztyn 2018, s. 165-182, https://doi.org/10.18778/8142-182-9.12",bookPart,"['Ludwika Ostrowska', 'Stanisław Grabowski', 'życie codzienne', 'zbiór listów', 'korespondencja']",https://depot.ceon.pl/handle/123456789/21309
589511fcf13eac56a3911b9818c8b71c,„Mały kawałek Europy” w świetle pamiętnikarskiej relacji z podróży Natalii Gadomskiej,"Studnicka-Mariańczyk, Karolina","Studnicka-Mariańczyk K., „Mały kawałek Europy” w świetle pamiętnikarskiej relacji z podróży Natalii Gadomskiej, [w:] Życie prywatne Polaków w XIX wieku. Moda i styl życia. Tom 6, Kita J., Korybut-Marciniak M., (red.), Wydawnictwo Uniwersytetu Łódzkiego, Instytut Historii i Stosunków Międzynarodowych UWM, Łódź-Olsztyn, 2017, s. 263-278, DOI: https://doi.org/10.18778/8088-801-2.19",bookPart,"['Natalia Gadomska', 'literatura pamiętnikarska']",https://depot.ceon.pl/handle/123456789/21308
e487488050ab4fe305d56f4ddeff07e0,Dzieciństwo Jana Eustachego Kossakowskiego na podstawie zachowanych wspomnień,"Klempert, Mateusz","Klempert M., Dzieciństwo Jana Eustachego Kossakowskiego na podstawie zachowanych wspomnień, [w:] Życie prywatne Polaków w XIX wieku. „Świat dziecka”. Tom 5, Kita J., Korybut-Marciniak M. (red.), Wydawnictwo Uniwersytetu Łódzkiego, Instytut Historii i Stosunków Międzynarodowych UW-M, Łódź-Olsztyn 2016, s. 213-224, https://doi.org/10.18778/8088-339-0.16",bookPart,"['Eustachy Kossakowski', 'dzieciństwo', 'dziecko']",https://depot.ceon.pl/handle/123456789/21307
0153817d50094d14449b11895e7d9f45,"Krajowy System e-Faktur (KSeF) – kontekst prawny, wyzwania techniczne i konsekwencje praktyczne dla przedsiębiorców","Pałys, Andrzej","Palys A., Pokrop D., Krajowy System e-Faktur (KSeF) – kontekst prawny, wyzwania techniczne i konsekwencje praktyczne dla przedsiębiorców, Przegląd Podatkowy 12/2021, Wolters Kluwer",article,"['e-faktury', 'Ksef', 'digital tax', 'JPK', 'technologie podatkowe']",https://depot.ceon.pl/handle/123456789/21300
2b7d2677b2c7d10ca0aa1d28f4e5e08a,Spór i próba interpretacji kujawskich pieśni ludowych w autorskich opracowaniach na chóry a cappella,"Beciński, Piotr","W: Dyskursy (nie)oczywistości. Zagadnienia pewności, niekwestionowalności oraz bezsporności w nauce, sztuce i kulturze, red. naukowa Agnieszka Zielińska, Krzysztof Jaskółka",conferenceObject,"['folklor', 'kujawska muzyka ludowa', 'muzyka ludowa', 'pieśni ludowe', 'interpretacja']",https://depot.ceon.pl/handle/123456789/21299
8c5ce1aa7aa09531ec1bd6ecba2ae585,Współczesne międzynarodowe formy współpracy i zależności politycznej dawnych kolonii z Wielką Brytanią,"Plewa, Emil","Plewa, E. (2021). Współczesne międzynarodowe formy współpracy i zależności politycznej dawnych kolonii z Wielką Brytanią. W: W. Włódarczak, H. Olszak, K. Nowicki, Ł. Dimke, M. Rygał, P. Ostrowski, B. Wodyński, W. Petrykowski, P. Hinz, F. Furmaniak, M. Góralski (red.), Gasnące Imperium. Historia Wielkiej Brytanii w XX wieku ujęciu prawnym, społecznym oraz gospodarczym (s.27-43). Wydawnictwo Naukowe ArchaeGraph",bookPart,"['brytyjskie imperium kolonialne', 'Wspólnota Narodów', 'Brytyjskie Terytoria Zamorskie', 'Dependencje Korony']",https://depot.ceon.pl/handle/123456789/21275
3c8baa7a2956157202344a812f4f4f16,Procedura powoływania i odwoływania wiceprezesów Najwyższej Izby Kontroli a gwarancje ich niezależności — wnioski de lege lata i postulaty de lege ferenda,"Wolanin, Mikołaj","Wolanin, M. (2022). Procedura powoływania i odwoływania wiceprezesów Najwyższej Izby Kontroli a gwarancje ich niezależności — wnioski de lege lata i postulaty de lege ferenda. Studenckie Prace Prawnicze, Administratywistyczne i Ekonomiczne, 39, 93-109. https://doi.org/10.19195/1733-5779.39.6.",article,"['Najwyższa Izba Kontroli', 'NIK', 'wiceprezesi NIK', 'niezależność NIK', 'prawo konstytucyjne', 'kontrola państwowa', 'organy kontroli państwowej']",https://depot.ceon.pl/handle/123456789/21274
bbe7ada1f23b0a153d0ae183b2c04ae0,Kult religijny w prawie polskim – gwarancje wolności,"Plewa, Emil","W: Stanulewicz, M., Plewa, E., Linowski, C. (red. nauk.), Państwo wobec religii. Teraźniejszość i przeszłość” (s. 13-27). Wydawnictwo Naukowe ArchaeGraph",bookPart,"['kult publiczny', 'kult religijny', 'zgromadzenia religijne', 'wolność sumienia i wyznania', 'równouprawnienie kościołów']",https://depot.ceon.pl/handle/123456789/21273
3e09e9ebbc04942ad55f5c475c5a4f33,Współpraca międzynarodowa lokalnych grup działania z Dolnego Śląska,"Furmankiewicz, Marek","Furmankiewicz M. 2022. Współpraca międzynarodowa lokalnych grup działania z Dolnego Śląska, [in] Czapiewski E., Ładysz I. M., Nowakowski R. (eds), Wyzwania i uwarunkowania współpracy transgranicznej Dolnego Śląska. Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej, Wrocław, 272–286.",bookPart,"['lokalne grupy działania', 'partnerstwa terytorialne', 'współpraca międzynarodowa', 'Dolny Śląsk']",https://depot.ceon.pl/handle/123456789/21271
aed5149087a737b539967656ae19f472,Edukacja uczniów cudzoziemskich w polskich szkołach w czasie pandemii – przegląd badań,"Stankiewicz, Katarzyna","Stankiewicz, K., Żurek, A. (2022). Edukacja uczniów cudzoziemskich w polskich szkołach w czasie pandemii – przegląd badań. Studia BAS, 1(69), 109-122. https://doi.org/10.31268/StudiaBAS.2022.07.",article,"['uczeń cudzoziemski', 'polska szkoła', 'kryzysowa edukacja zdalna', 'język polski jako obcy', 'migracja', 'pandemia COVID-19', 'COVID-19']",https://depot.ceon.pl/handle/123456789/21270
592e0c67e397c0cb593838d5f511e6ee,Czynniki determinujące udział pracy zdalnej w całkowitym zatrudnieniu,"Woźniak-Jęchorek, Beata","Woźniak-Jęchorek, B. (2022). Czynniki determinujące udział pracy zdalnej w całkowitym zatrudnieniu. Studia BAS, 1(69), 29-47. https://doi.org/10.31268/StudiaBAS.2022.03.",article,"['praca zdalna', 'nowe formy pracy', 'przyszłość pracy']",https://depot.ceon.pl/handle/123456789/21269
26aecea61273a5440b88cc1f38e4af42,Konsekwencje ograniczeń związanych z pandemią COVID-19 dla transportu pasażerskiego,"Łukasiewicz, Agnieszka","Łukasiewicz, A. (2022). Konsekwencje ograniczeń związanych z pandemią COVID-19 dla transportu pasażerskiego. Studia BAS, 1(69), 85-108. https://doi.org/10.31268/StudiaBAS.2022.06",article,"['transport w czasie COVID-19', 'trendy mobilności', 'transport pasażerski a COVID-19', 'mobilność po pandemii', 'transport lotniczy', 'transport miejski', 'transport kolejowy', 'COVID-19']",https://depot.ceon.pl/handle/123456789/21267
0cea22f220a8d9a6ce44fb0dc1e49bb6,Między literą prawa a praktyką. Reakcje na odgórne regulacje związane z rozprzestrzenianiem się COVID-19 w latach 2020 i 2021,"Karkowska, Marta","Karkowska, M. (2022). Między literą prawa a praktyką. Reakcje na odgórne regulacje związane z rozprzestrzenianiem się COVID-19 w latach 2020 i 2021. Studia BAS, 1(69), 9-27. https://doi.org/10.31268/StudiaBAS.2022.02.",article,"['pandemia', 'COVID-19', 'prawo', 'badania jakościowe', 'Polska']",https://depot.ceon.pl/handle/123456789/21266
61b74d4693f9ded3eb8ca52bb7d6dcf7,Ocena konsekwencji kryzysu pandemicznego COVID-19 w sektorze polskich przedsiębiorstw,"Janecki, Jarosław","Janecki, J. (2022). Ocena konsekwencji kryzysu pandemicznego COVID-19 w sektorze polskich przedsiębiorstw. Studia BAS, 1(69), 49–68. https://doi.org/10.31268/StudiaBAS.2022.04.",article,"['koniunktura gospodarcza', 'pandemia COVID-19', 'niepewność']",https://depot.ceon.pl/handle/123456789/21265
01f00bb38aaa816d220ae41dc593b002,Zjawisko stresu i wypalenia zawodowego wśród pracowników bibliotek. Przegląd badań zagranicznych,"Wojciechowska, Maja","WOJCIECHOWSKA Maja. Zjawisko stresu i wypalenia zawodowego wśród pracowników bibliotek. Przegląd badań zagranicznych. In KOTOWSKI Robert (red.), GRABOWSKA Dorota (współpr.). Wokół bibliotek i dziedzictwa kultury. Księga jubileuszowa dedykowana prof. dr hab. Elżbiecie Barbarze Zybert z okazji 45-lecia pracy naukowej. Warszawa: Wydawnictwo Naukowe i Edukacyjne Stowarzyszenia Bibliotekarzy Polskich, 2021, s. 67-79. ISBN 978-83-65741-80-6.",bookPart,"['wypalenie zawodowe', 'stres', 'bibliotekarze', 'zawód bibliotekarza']",https://depot.ceon.pl/handle/123456789/21264
1baae0241340a6ed3f0184796a7723c5,Jak państwa Unii Europejskiej radzą sobie z kryzysem gospodarczym wywołanym pandemią COVID-19?,"Gorynia, Marian","Gorynia, M., Polowczyk, J. (2022). Jak państwa Unii Europejskiej radzą sobie z kryzysem gospodarczym wywołanym pandemią COVID-19?. Studia BAS, 1(69), 69–84. https://doi.org/10.31268/StudiaBAS.2022.05",article,"['pandemia COVID-19', 'kryzys gospodarczy', 'gospodarcze skutki pandemii', 'perspektywy rozwoju sytuacji gospodarczej państw Unii Europejskiej', 'COVID-19']",https://depot.ceon.pl/handle/123456789/21263
c1289109b1b6cf5cc68278feb148f735,Wpływ wykształcenia muzycznego na grupowanie dźwięków sekwencji ABA-ABA w rytm galopujący,"Rosiński, Adam","Rosiński, A. (2021). Wpływ wykształcenia muzycznego na grupowanie dźwięków sekwencji ABA-ABA w rytm galopujący. W: A. Rosiński (red.), Przestrzenie akustyki. Professional Acoustics (s. 53-70). Wydawnictwo Uniwersytetu Warmińsko-Mazurskiego w Olsztynie.",bookPart,[],https://depot.ceon.pl/handle/123456789/21253
ac8cbd95ab8154f4b8ad69c421e47cbe,"W poszukiwaniu wzorów i wzorców osobowych wykonawców zawodów bibliotekarskich i informacyjnych, red. Stanisława Kurek-Kokocińska, Anna Tokarska, Łódź: Wydawnictwo Uniwersytetu Łódzkiego 2021, s. 248. ISBN 978-83-8220-157-4","Wojciechowska, Maja","WOJCIECHOWSKA Maja. W poszukiwaniu wzorów i wzorców osobowych wykonawców zawodów bibliotekarskich i informacyjnych, red. Stanisława Kurek-Kokocińska, Anna Tokarska, Łódź: Wydawnictwo Uniwersytetu Łódzkiego 2021, s. 248. ISBN 978-83-8220-157-4. Biblioteka. 2021, nr 25, s. 303-306. ISSN 1506-3615. DOI 10.14746/b.2021.25.17.",article,['recenzja'],https://depot.ceon.pl/handle/123456789/21249
c44e2580f736868329d90e1a715a481b,Ramy koncepcyjne prac magisterskich – wybrane problemy metodyczne,"Dyhdalewicz, Anna","A. Dyhdalewicz, Ramy koncepcyjne prac magisterskich – wybrane problemy metodyczne, Akademia Zarządzania 2022, 6(1), s. 183-205",article,"['praca magisterska', 'metodyka pisania', 'metody i techniki badawcze']",https://depot.ceon.pl/handle/123456789/21240
217ab756b91958519eda70f9339105e2,Sharing economy oraz foodsharing w nowoczesnych rozwiązaniach technologicznych,"Sienicka, Martyna","M. Sienicka. J. Kozłowska, Sharing economy oraz foodsharing w nowoczesnych rozwiązaniach technologicznych, Akademia Zarządzania 2022, 6(1), s. 163-181",article,"['sharing economy', 'foodsharing', 'aplikacja mobilna']",https://depot.ceon.pl/handle/123456789/21239
e1e0fd20ca3f50401a4380e305ba2907,Ograniczenia budżetów obywatelskich w miastach na prawach powiatu w Polsce,"Reszel, Michał","M. Reszel, Ograniczenia budżetów obywatelskich w miastach na prawach powiatu w Polsce, Akademia Zarządzania 2022, 6(1), s. 148-161",article,"['budżet obywatelski', 'miasto na prawach powiatu', 'ograniczenia budżetu obywatelskiego', 'ustawa o samorządzie gminnym']",https://depot.ceon.pl/handle/123456789/21238
466a8bac997b4a82630b3da9e6cc6c20,Nowoczesne technologie wspomagające zarządzanie odpadami komunalnymi w smart city,"Bondar, Ewa","E. Bondar, J. Konon, D. Szpilko, Nowoczesne technologie wspomagające zarządzanie odpadami komunalnymi w smart city, Akademia Zarządzania 2022, 6(1), s. 123-147",article,"['smart city', 'zarządzanie odpadami', 'Internet Rzeczy', 'system', 'technologie']",https://depot.ceon.pl/handle/123456789/21237
ed56d137f2c0337a9933549f89da111c,Zarządzanie zielenią miejską na przykładzie wybranych polskich miast,"Czechowska, Martyna","M. Czechowska, K. Rauba, Zarządzanie zielenią miejską na przykładzie wybranych polskich miast, Akademia Zarządzania 2022, 6(1), s. 106-122",article,"['zarządzanie', 'zieleń miejska', 'problemy polskiego systemu']",https://depot.ceon.pl/handle/123456789/21236
c14cbdc7f86c8de26977ef979e2cbd65,Percepcja elastyczności godzin pracy a poczucie równowagi praca – życie kobiet,"Matwiej, Gabriela","G. Matwiej, Percepcja elastyczności godzin pracy a poczucie równowagi praca – życie kobiet, Akademia Zarządzania 2022, 6(1), s. 78-88",article,"['równowaga praca-życie', 'elastyczne godziny pracy']",https://depot.ceon.pl/handle/123456789/21234
7e5f363437163b6c3164bb4472c818fb,Ocena sytuacji finansowej przedsiębiorstwa branży spożywczej,"Sankowska, Martyna","M. Sankowska, Z. Kołoszko-Chomentowska, Ocena sytuacji finansowej przedsiębiorstwa branży spożywczej, Akademia Zarządzania 2022, 6(1), s. 60-76",article,"['analiza wskaźnikowa', 'płynność', 'rentowność', 'zadłużenie']",https://depot.ceon.pl/handle/123456789/21233
2e72b2a18413e8d455b08a4284b6cfbc,Analiza bibliometryczna zagadnienia marketingowej strategii internacjonalizacji w międzynarodowej literaturze naukowej,"Snarska, Sandra","S. Snarska, Analiza bibliometryczna zagadnienia marketingowej strategii internacjonalizacji w międzynarodowej literaturze naukowej, Akademia Zarządzania 2022, 6(1), s. 49-59",article,"['marketingowa strategia internacjonalizacji', 'internacjonalizacja', 'bibliometria']",https://depot.ceon.pl/handle/123456789/21231
93f89a371b8b4d3145604efcaf8fc202,Wywiad jako instrument chińskiej polityki zagranicznej – przyczynek do badań,"Adamczyk, Marcin","Adamczyk, B., Baraniuk, K. (2017). Wywiad jako instrument chińskiej polityki zagranicznej – przyczynek do badań. Studia Orientalne, 1 (11), 41-72. https://doi.org/10.15804/so2017103.",article,"['wywiad', 'Chiny', 'polityka zagraniczna', 'analiza polityki zagranicznej']",https://depot.ceon.pl/handle/123456789/21223
7c8f299b3884915063d16354f3baa878,Krytyczna analiza postzimnowojennych relacji chińsko-indyjskich w perspektywie realizmu strukturalnego,"Adamczyk, Marcin","Krytyczna analiza postzimnowojennych relacji chińsko-indyjskich w perspektywie realizmu strukturalnego. Studia Orientalne, 2(16), 7-28. https://doi.org/10.15804/so2019201",article,"['Chiny', 'Indie', 'bezpieczeństwo', 'realizm', 'polityka międzynarodowa']",https://depot.ceon.pl/handle/123456789/21217
5d34e965a61aff243fa12e0b9598b04e,Smok w Arktyce – współczesne Chiny i ich pierwsza arktyczna biała księga,"Adamczyk, Marcin","Adamczyk, M. (2019). Smok w Arktyce – współczesne Chiny i ich pierwsza arktyczna biała księga. Wschodnioznawstwo, 13, 137-155.",article,"['bezpieczeństwo', 'stosunki międzynarodowe', 'Chiny', 'Arktyka', 'biała księga']",https://depot.ceon.pl/handle/123456789/21214
be0f811b4699a3f0b718dfc9fcba8795,Ważki (Odonata) stawów retencyjnych przy obwodnicy autostradowej Mińska Mazowieckiego (Polska środkowo-wschodnia),"Ołdak, Krystian Adam","Ołdak, K.A. (2022). Ważki (Odonata) stawów retencyjnych przy obwodnicy autostradowej Mińska Mazowieckiego (Polska środkowo-wschodnia). Odonatrix 18_3",article,[],https://depot.ceon.pl/handle/123456789/21189
254913f163300bb90987a8ecfa4c4e99,Komiks jako przykład kultury fanowskiej,"Zdenkowska, Marcelina","Marcelina N. Zdenkowska. ""Komiks jako przykład kultury fanowskiej"". Kultura Popularna 04:16-27",article,['comics'],https://depot.ceon.pl/handle/123456789/21173
78b4be24da670523395b8ddd1a80a517,Fundraising jako metoda zdobywania funduszy na działalność biblioteczną,"Wojciechowska, Maja","WOJCIECHOWSKA Maja. Fundraising jako metoda zdobywania funduszy na działalność biblioteczną. Zarządzanie Biblioteką. 2021, nr 13, s. 175-179. ISSN 2081-1004.",article,"['fundraising', 'zarządzanie biblioteką', 'sponsorzy']",https://depot.ceon.pl/handle/123456789/21172
c546fb6c012defa5daa1048568ca3374,Teoria kultury w ujęciu Josepha Ratzingera - Benedykta XVI – zarys problematyki,"Zdenkowska, Marcelina","Zdenkowska, M. (2021). Teoria kultury w ujęciu Josepha Ratzingera – Benedykta XVI – zarys problematyki. Studia Gdańskie, 49, 209-223. https://doi.org/10.26142/stgd-2021-030",article,"['kultura', 'Ratzinger', 'Benedykt XVI', 'człowiek']",https://depot.ceon.pl/handle/123456789/21171
5c5a69a83ee8679d4fc1bb2a03bbd34a,Czy Polska potrzebuje szóstej służby specjalnej? O pomyśle utworzenia Agencji Cyberbezpieczeństwa,"Nyzio, Arkadiusz",Analiza KBN nr 9 (104) / 2022,report,"['służby specjalne', 'służby policyjne', 'inwigilacja', 'podsłuchy', 'kontrola operacyjna', 'statystyki', 'bezpieczeństwo', 'bezpieczeństwo wewnętrzne', 'bezpieczeństwo narodowe', 'cyberbezpieczeństwo', 'krajowy system cyberbezpieczeństwa', 'cyfryzacja', 'infrastruktura krytyczna', 'krytyczna infrastruktura teleinformatyczna']",https://depot.ceon.pl/handle/123456789/21169
0473a817b64b0ba75d439d6f14b55139,Kultura strategiczna Węgier w aspekcie bezpieczeństwa po zmianach ustrojowych,"Balogh, Olivér","BALOGH, O. (2021). KULTURA STRATEGICZNA WĘGIER W ASPEKCIE BEZPIECZEŃSTWA PO ZMIANACH USTROJOWYCH. Studia Bezpieczeństwa Narodowego, 20(2), 33-45. https://doi.org/10.37055/sbn/146282",article,"['strategia bezpieczeństwa', 'kultúra strategiczna', 'Węgry', 'Europa Środkowa', 'bezpieczeństwo']",https://depot.ceon.pl/handle/123456789/21168
